Police;Montant
1040112187;8650
1040112188;7000
1040112189;2349
1040112190;4745
1040112191;6883
1040112193;14183
1040112194;1988
1040112195;3252
1040112196;74101
1040112197;3492
1040112198;2093
1040112199;21955
1040112797;6172
1040112810;7000
1040112820;1988
1040112835;118265
1040112843;1172
1040112845;3484
1040112846;6099
1040112905;6492
1040112906;5085
1040112908;2833
1040112909;4638
1040112910;2564
1040112911;52197
1040112913;9362
1040112983;765
1040113101;4317
1040113102;13971
1040113103;1308
1040113104;14306
1040113105;5822
1040113106;1579
1040113107;1580
1040113108;2141
1040113109;1459
1040113110;3144
1040113111;2532
1040113112;2260
1040113113;8104
1040113114;3562
1040113115;33384
1040113117;2283
1040113118;5491
1040113119;12746
1040113120;3264
1040113121;3488
1040113122;7427
1040113123;4527
1040113124;2998
1040113125;4299
1040113126;11777
1040113127;2634
1040113128;7834
1040113129;2140
1040113130;3359
1040113132;1066
1040113133;5802
1040113134;1036
1040113135;1144199
1040113136;88
1040113139;951
1040113140;1580
1040113142;2703
1040113143;10643
1040113144;2260
1040113145;4202
1040113146;30800
1040113147;765
1040113149;1716
1040113150;13586
1040113152;1837
1040113153;9332
1040113155;1716
1040113156;27
1040113157;1463
1040113158;1687
1040113159;2297
1040113160;1036
1040113162;2703
1040113163;29312
1040113164;2491
1040113165;3620
1040113166;5020
1040113167;2260
1040113170;2260
1040114101;7834
1040114103;6077
1040114104;2417
1040114106;8801
1040114108;78699
1040114109;2396
1040114110;9
1040115101;20
1040115102;4201
1040115104;1602
1040115105;6748
1040115106;4456
1040115107;7936
1040115109;1988
1040115110;2396
1040115111;5671
1040115112;2260
1040115114;2728
1040115115;46
1040115116;1580
1040115117;4028
1040115118;4796
1040115119;12327
1040115120;8797
1040115121;96500
1040115122;2260
1040115130;2267
1040115131;3592
1040209001;11157
1040209002;2658
1040209003;122516
1040209004;93633
1040209005;3183
1040209006;85068
1040209007;22547
1040209008;8016
1040209009;3922
1040209010;6020
1040209011;80761
1040209012;3851
1040209013;3381
1040209014;1444
1040209016;6861
1040209017;20346
1040209018;9458
1040209020;157
1040209021;63
1040209023;54730
1040209024;42738
1040209025;47756
1040209026;310
1040209029;144
1040209031;1580
1040209032;94877
1040209033;3858
1040209034;5072
1040209035;128262
1040209036;3484
1040209037;6487
1040209038;3797
1040209039;4888
1040209040;9520
1040209041;1
1040209042;151225
1040209043;3484
1040209044;163
1040209045;6
1040209046;34007
1040209047;105845
1040209048;42
1040209049;8454
1040209050;1377
1040209051;3999
1040209052;63
1040209053;4075
1040209054;1988
1040209055;11394
1040209057;1579
1040209058;2382
1040209059;28294
1040209060;10806
1040209061;9877
1040209062;38113
1040209063;1959
1040209064;1961
1040209065;14715
1040209066;1172
1040209067;6199
1040209068;75
1040209069;2639
1040209070;57120
1040209072;5358
1040209073;5375
1040209074;27282
1040209075;13628
1040209076;32128
1040209077;7495
1040209078;552
1040209080;24
1040209081;407
1040209084;106244
1040209085;285
1040209086;74
1040209088;1
1040209089;35694
1040209090;44964
1040209094;1
1040209096;6500
1040209097;42
1040209098;107674
1040209099;62571
1040209100;3486
1040209101;2303
1040209102;283551
1040209103;733244
1040209104;2146
1040209105;429
1040209106;3881
1040209107;2775
1040209108;156812
1040209109;28689
1040209110;16819
1040209111;14633
1040209112;98404
1040209113;68021
1040209114;8765
1040209115;8724
1040209116;44866
1040209118;4629
1040209119;4597
1040209120;3803
1040209121;227756
1040209122;9459
1040209124;3341022
1040209125;11990
1040209126;37537
1040209127;129
1040209128;82398
1040209130;921
1040209131;6440
1040209132;515
1040209133;1460
1040209134;50563
1040209135;1321
1040209137;18834
1040209138;142085
1040209139;6529
1040209140;21
1040209141;1415
1040209142;2285
1040209143;3354
1040209144;3818
1040209145;2631
1040209146;3772
1040209147;5810
1040209148;3583
1040209149;262219
1040209150;337391
1040209151;216600
1040209152;1324
1040209153;9
1040209154;3322
1040209155;1426
1040209157;3921
1040209158;3
1040209159;5381
1040209161;1944
1040209162;2729
1040209163;765
1040209164;3551
1040209165;5756
1040209166;6059
1040209167;53514
1040209168;13516
1040209169;2889
1040209170;12729
1040209171;3068
1040209172;515
1040209173;9077
1040209174;14271
1040209175;32976
1040209176;104316
1040209177;4349
1040209178;10040
1040209179;5716
1040209180;1172
1040209181;7844
1040209182;14126
1040209183;1350988
1040209184;3212
1040209185;22851
1040209186;9898
1040209187;6203
1040209190;3776
1040209191;1
1040209192;9
1040209193;83
1040209194;56
1040209197;21
1040209198;17487
1040209199;37
1040209201;12
1040209205;182
1040209206;21
1040209208;3228
1040209210;2230
1040209211;6203
1040209212;765
1040209213;2713
1040209214;132668
1040209215;30870
1040209216;80980
1040209217;3620
1040209218;128339
1040209219;3729
1040209220;4541
1040209221;14595
1040209222;2958
1040209223;6549
1040209224;2122
1040209225;5101
1040209226;103217
1040209228;5115
1040209230;4282
1040209231;60608
1040209232;5634
1040209233;87942
1040209234;2537
1040209235;4423
1040209236;5754
1040209237;515
1040209238;1690
1040209239;3491
1040209240;2171
1040209241;4143
1040209242;8504
1040209243;5062
1040209244;2684
1040209245;10908
1040209246;10282
1040209247;11203
1040209248;2508
1040209249;101734
1040209250;4751
1040209251;1116
1040209252;8972
1040209253;151220
1040209254;8756
1040209255;4028
1040209256;821
1040209257;4299
1040209259;3136
1040209260;45675
1040209262;515
1040209264;560
1040209265;535
1040209267;4164
1040209268;25169
1040209269;4420
1040209270;8174
1040209271;4
1040209272;3363
1040209273;11415
1040209274;43853
1040209276;17818
1040209278;33
1040209279;2160
1040209280;31
1040209281;94874
1040209282;1466
1040209283;98010
1040209284;12693
1040209285;5358
1040209286;1673
1040209287;268
1040209288;119
1040209289;10842
1040209290;6067
1040209291;1282
1040209292;78039
1040209293;26
1040209294;3488
1040209295;2532
1040209297;2774
1040209298;3348
1040209299;38891
1040209300;25118
1040209301;6038
1040209302;10163
1040209303;2375
1040209304;4008
1040209305;5397
1040209306;3331
1040209307;7
1040209308;123011
1040209309;17665
1040209310;4402
1040209311;1160060
1040209312;215
1040209313;3999
1040209314;9773
1040209316;8270
1040209317;47
1040209318;3776
1040209319;14660
1040209320;4289
1040209321;156748
1040209322;1239
1040209323;5815
1040209324;10535
1040209325;2553
1040209326;1711
1040209327;3315
1040209329;11380
1040209330;1458
1040209331;14264
1040209332;12984
1040209333;22684
1040209334;486
1040209335;192621
1040209337;7966
1040209338;3348
1040209339;1280
1040209340;7806
1040209341;3863
1040209342;4135
1040209343;8791
1040209344;7631
1040209345;84801
1040209346;122684
1040209347;9252
1040209348;211
1040209349;8087
1040209350;3996
1040209351;7177
1040209352;6718
1040209353;6972
1040209354;135586
1040209355;4495
1040209356;3
1040209357;151578
1040209358;2152
1040209359;9
1040209360;183
1040209361;7213
1040209362;35602
1040209363;2338
1040209364;33610
1040209365;3602
1040209366;3219
1040209369;82750
1040209370;3610
1040209372;10
1040209374;175597
1040209375;4161
1040209376;1178
1040209377;792
1040209378;144356
1040209380;2270
1040209381;84511
1040209382;35724
1040209383;3516
1040209384;4019
1040209385;35861
1040209386;4882
1040209387;175126
1040209388;117953
1040209389;37510
1040209390;320
1040209391;6980
1040209392;2668
1040209393;14264
1040209394;127689
1040209395;2411
1040209396;24256
1040209397;1575
1040209398;49736
1040209399;51369
1040209400;12124
1040209401;8924
1040209402;3643
1040209403;2078
1040209404;1050
1040209405;5362
1040209406;14264
1040209407;83
1040209408;10
1040209409;51301
1040209410;388
1040209411;38
1040209412;3876
1040209413;371
1040209414;1
1040209415;27412
1040209416;78822
1040209417;2410
1040209418;3347
1040209419;1312
1040209420;108434
1040209421;5711
1040209422;10663
1040209423;116144
1040209424;11474
1040209425;7767
1040209426;2260
1040209427;41634
1040209428;13517
1040209429;2639
1040209430;22
1040209432;69860
1040209433;162354
1040209434;28045
1040209435;10032
1040209436;771
1040209437;3076
1040209438;178216
1040209439;9061
1040209440;4452
1040209441;2532
1040209442;1565
1040209443;11934
1040209444;576
1040209445;5473
1040209446;19200
1040209447;1821
1040209448;3235
1040209449;10893
1040209450;4299
1040209451;765
1040209452;14262
1040209456;14
1040209457;47695
1040209458;49397
1040209459;36320
1040209460;41
1040209462;33496
1040209464;1347
1040209465;4339
1040209466;1288
1040209467;1959
1040209468;16005
1040209469;5493
1040209470;3212
1040209471;3570
1040209472;3484
1040209473;93435
1040209474;13675
1040209475;1719
1040209476;17103
1040209477;762
1040209478;2481
1040209479;2804
1040209480;45
1040209481;5
1040209482;5714
1040209483;37662
1040209484;5128
1040209485;10308
1040209486;1036
1040209487;15000
1040209488;1037
1040209489;2580
1040209490;3240
1040209491;44
1040209492;10265
1040209493;2841
1040209494;1862
1040209495;2445
1040209496;758
1040209497;7563
1040209498;17421
1040209499;55782
1040209500;101
1040209501;1580
1040209502;8504
1040209504;15746
1040209505;7492
1040209507;224012
1040209508;2124
1040209510;674
1040209511;79426
1040209513;97182
1040209514;168013
1040209515;57361
1040209516;50381
1040209518;58702
1040209520;14263
1040209521;7245
1040209522;12886
1040209523;11663
1040209524;5659
1040209525;3062
1040209526;32500
1040209527;2671
1040209528;4182
1040209529;1180
1040209530;19144
1040209531;17035
1040209533;79560
1040209534;4150
1040209535;4
1040209536;122450
1040209537;86
1040209538;6287
1040209539;99408
1040209540;5359
1040209541;2489
1040209542;2299
1040209543;2239
1040209544;26352
1040209545;4147
1040209546;6139
1040209547;2124
1040209548;19
1040209549;128
1040209550;6570
1040209551;26348
1040209552;107128
1040209553;1959
1040209554;2953
1040209555;9540
1040209556;195
1040209557;3604
1040209558;32587
1040209559;69178
1040209560;278
1040209561;38788
1040209562;101505
1040209563;8448
1040209564;515
1040209565;3864
1040209566;1580
1040209567;80951
1040209569;18413
1040209570;3874
1040209571;13722
1040209572;5
1040209574;765
1040209575;4875
1040209576;6658
1040209577;14950
1040209578;2
1040209579;55068
1040209580;86684
1040209581;6718
1040209582;17231
1040209583;16180
1040209584;1989
1040209585;223887
1040209586;28071
1040209588;26
1040209589;51206
1040209590;42
1040209591;73546
1040209592;79
1040209593;1550
1040209594;10
1040209595;4020
1040209596;3104
1040209597;5155
1040209598;2639
1040209599;128268
1040209600;4906
1040209601;5165
1040209602;62418
1040209604;2227
1040209605;5222
1040209606;110914
1040209607;36200
1040209608;3381
1040209609;11237
1040209610;5455
1040209611;98036
1040209612;3694
1040209613;6696
1040209614;43062
1040209615;1687
1040209616;2730
1040209618;31021
1040209619;111444
1040209620;26484
1040209621;69061
1040209622;126728
1040209623;24
1040209624;2639
1040209625;1281
1040209626;4100
1040209627;128648
1040209628;44128
1040209629;15227
1040209630;171383
1040209631;103516
1040209632;114744
1040209633;1280
1040209634;2117
1040209635;4134
1040209636;80072
1040209637;58278
1040209638;17635
1040209639;7942
1040209640;17445
1040209641;3056
1040209642;7177
1040209643;2555
1040209644;8193
1040209645;3285
1040209646;2181
1040209647;20108
1040209648;4823
1040209649;43
1040209651;34798
1040209652;3047
1040209653;2604
1040209656;1524
1040209657;63929
1040209658;1314
1040209659;1308
1040209660;96040
1040209661;3654
1040209662;8357
1040209663;10486
1040209664;1825
1040209665;74
1040209666;2775
1040209667;19404
1040209668;3904
1040209669;4471
1040209670;1172
1040209671;2164
1040209672;8520
1040209673;4979
1040209674;107
1040209675;5750
1040209676;2477
1040209677;70856
1040209678;1823
1040209679;7271
1040209680;4941
1040209681;13016
1040209682;900
1040209683;3348
1040209684;3688
1040209685;1036
1040209686;2705
1040209687;2231
1040209688;5734
1040209689;22628
1040209690;84365
1040209691;22151
1040209692;48726
1040209693;5420
1040209694;22964
1040209695;2040
1040209696;6919
1040209697;34104
1040209698;1377
1040209699;1117
1040209700;4260
1040209701;4801
1040209702;1361
1040209703;15701
1040209704;25526
1040209705;2601
1040209706;15263
1040209707;1797
1040209708;7693
1040209709;186072
1040209710;6946
1040209711;10227
1040209714;1450
1040209715;62396
1040209716;10551
1040209717;169747
1040209718;12154
1040209719;5088
1040209720;19139
1040209721;114787
1040209722;38990
1040209723;2231
1040209725;12032
1040209726;7824
1040209727;8706
1040209728;168339
1040209729;3497
1040209731;64657
1040209732;1816
1040209733;10094
1040209734;674494
1040209735;12375
1040209737;1959
1040209738;26
1040209739;12972
1040209740;2095
1040209741;45455
1040209742;37
1040209743;3047
1040209744;4715
1040209745;26391
1040209746;4149
1040209747;10253
1040209748;12826
1040209749;3484
1040209750;17857
1040209751;2367
1040209752;3227
1040209753;4685
1040209754;21410
1040209755;4843
1040209756;1580
1040209757;19087
1040209758;8360
1040209759;180
1040209761;1280
1040209762;2067
1040209763;14468
1040209764;15731
1040209765;1036
1040209766;6809
1040209768;4048
1040209769;1283
1040209770;62
1040209771;4168
1040209772;6417
1040209773;1030
1040209774;43
1040209776;2231
1040209777;2680
1040209778;11680
1040209779;1132
1040209780;5065
1040209781;2260
1040209782;6727
1040209783;955
1040209784;11934
1040209785;8106
1040209786;10662
1040209787;3643
1040209788;358
1040209789;22567
1040209790;1609
1040209791;2710
1040209792;3186214
1040209793;4185
1040209794;3215
1040209795;2532
1040209796;6310
1040209798;33249
1040209799;2095
1040209800;840
1040209802;955
1040209803;7378
1040209804;1172
1040209805;1310
1040209806;2396
1040209807;75894
1040209808;6038
1040209809;1558
1040209810;2639
1040209811;4679
1040209812;4891
1040209813;47
1040209814;18940
1040209815;2671
1040209816;3373
1040209817;1290
1040209818;83
1040209819;2367
1040209820;63701
1040209821;33094
1040209822;13037
1040209823;7626
1040209824;15578
